Region,Region name,Year,Symbol,Value,Label,Unit
BE,Belgium,2009,Q_PG,59.19458387245962,Quantity applied on permanent grassland,Gg N
BE,Belgium,2009,R_C,101.06013942379339,Average rate on cropland,kg N/ha
BE,Belgium,2009,R_PG,117.91749775390362,Average rate on permanent grassland,kg N/ha
BE,Belgium,2010,Q,149.079,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2010,Q_C,88.64336678648107,Quantity applied on cropland,Gg N
BE,Belgium,2010,Q_PG,60.43563321351894,Quantity applied on permanent grassland,Gg N
BE,Belgium,2010,R_C,103.59164051242382,Average rate on cropland,kg N/ha
BE,Belgium,2010,R_PG,120.87126642703788,Average rate on permanent grassland,kg N/ha
BE,Belgium,2011,Q,144.287,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2011,Q_C,86.1995221928573,Quantity applied on cropland,Gg N
BE,Belgium,2011,Q_PG,58.08747780714271,Quantity applied on permanent grassland,Gg N
BE,Belgium,2011,R_C,101.8064511549041,Average rate on cropland,kg N/ha
BE,Belgium,2011,R_PG,118.78829817411598,Average rate on permanent grassland,kg N/ha
BE,Belgium,2012,Q,143.317,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2012,Q_C,83.46675745963967,Quantity applied on cropland,Gg N
BE,Belgium,2012,Q_PG,59.85024254036034,Quantity applied on permanent grassland,Gg N
BE,Belgium,2012,R_C,101.17182722380566,Average rate on cropland,kg N/ha
BE,Belgium,2012,R_PG,118.04781566146023,Average rate on permanent grassland,kg N/ha
BE,Belgium,2013,Q,150.172,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2013,Q_C,88.67919023986782,Quantity applied on cropland,Gg N
BE,Belgium,2013,Q_PG,61.492809760132175,Quantity applied on permanent grassland,Gg N
BE,Belgium,2013,R_C,105.78455235580083,Average rate on cropland,kg N/ha
BE,Belgium,2013,R_PG,123.42996740291485,Average rate on permanent grassland,kg N/ha
BE,Belgium,2014,Q,152.869,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2014,Q_C,90.77815305755306,Quantity applied on cropland,Gg N
BE,Belgium,2014,Q_PG,62.090846942446944,Quantity applied on permanent grassland,Gg N
BE,Belgium,2014,R_C,108.15936263261416,Average rate on cropland,kg N/ha
BE,Belgium,2014,R_PG,126.20090841960761,Average rate on permanent grassland,kg N/ha
BE,Belgium,2015,Q,153.942,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2015,Q_C,92.60455746082299,Quantity applied on cropland,Gg N
BE,Belgium,2015,Q_PG,61.33744253917701,Quantity applied on permanent grassland,Gg N
BE,Belgium,2015,R_C,110.43846196025684,Average rate on cropland,kg N/ha
BE,Belgium,2015,R_PG,128.86017340163238,Average rate on permanent grassland,kg N/ha
BE,Belgium,2016,Q,158.65,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2016,Q_C,96.66097676888768,Quantity applied on cropland,Gg N
BE,Belgium,2016,Q_PG,61.98902323111233,Quantity applied on permanent grassland,Gg N
BE,Belgium,2016,R_C,111.05171260846335,Average rate on cropland,kg N/ha
BE,Belgium,2016,R_PG,129.57571745633848,Average rate on permanent grassland,kg N/ha
BE,Belgium,2017,Q,152.99,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2017,Q_C,93.5319183720102,Quantity applied on cropland,Gg N
BE,Belgium,2017,Q_PG,59.45808162798981,Quantity applied on permanent grassland,Gg N
BE,Belgium,2017,R_C,108.88465468220046,Average rate on cropland,kg N/ha
BE,Belgium,2017,R_PG,127.04718296579018,Average rate on permanent grassland,kg N/ha
BE,Belgium,2018,Q,148.342,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2018,Q_C,89.83960600481564,Quantity applied on cropland,Gg N
BE,Belgium,2018,Q_PG,58.50239399518437,Quantity applied on permanent grassland,Gg N
BE,Belgium,2018,R_C,104.45615589988678,Average rate on cropland,kg N/ha
BE,Belgium,2018,R_PG,121.87998748996745,Average rate on permanent grassland,kg N/ha
BE,Belgium,2019,Q,148.342,Total quantity of synthetic N fertilizer applied,Gg N
BE,Belgium,2019,Q_C,90.13063485418398,Quantity applied on cropland,Gg N
BE,Belgium,2019,Q_PG,58.21136514581604,Quantity applied on permanent grassland,Gg N
BE,Belgium,2019,R_C,103.93652323556394,Average rate on cropland,kg N/ha
BE,Belgium,2019,R_PG,121.27367738711675,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1961,Q,109.1,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1961,Q_C,55.77470990921036,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1961,Q_PG,53.325290090789636,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1961,R_C,59.58535087265255,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1961,R_PG,69.52449816269835,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1962,Q,134.6,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1962,Q_C,68.01752478501037,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1962,Q_PG,66.58247521498963,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1962,R_C,73.53597468196655,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1962,R_PG,85.80215878220312,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1963,Q,134.7,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1963,Q_C,70.28262692634789,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1963,Q_PG,64.4173730736521,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1963,R_C,75.01132456439514,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1963,R_PG,87.52360471963601,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1964,Q,130.3,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1964,Q_C,68.267419271518,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1964,Q_PG,62.03258072848202,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1964,R_C,72.92794221728673,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1964,R_PG,85.09270333125106,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1965,Q,153.2,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1965,Q_C,79.07200612921999,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1965,Q_PG,74.12799387078,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1965,R_C,87.0284052030025,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1965,R_PG,101.54519708326028,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1966,Q,161.1,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1966,Q_C,84.65519599679357,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1966,Q_PG,76.44480400320643,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1966,R_C,89.6256323560472,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1966,R_PG,104.57565527114423,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1967,Q,165.9,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1967,Q_C,85.23310170657136,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1967,Q_PG,80.66689829342864,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1967,R_C,93.55188835641106,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1967,R_PG,109.15683124956514,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1968,Q,173.5,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1968,Q_C,89.00844257693382,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1968,Q_PG,84.49155742306618,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1968,R_C,98.38686885859886,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1968,R_PG,114.79831171612253,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1969,Q,188.5,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1969,Q_C,94.75397955279331,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1969,Q_PG,93.74602044720669,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1969,R_C,107.26861208157023,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1969,R_PG,125.16157603098357,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1970,Q,177.7,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1970,Q_C,91.54782609724788,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1970,Q_PG,86.15217390275211,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1970,R_C,98.31684689520411,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1970,R_PG,114.71660972403743,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1971,Q,177.5,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1971,Q_C,91.20896460636146,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1971,Q_PG,86.29103539363854,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1971,R_C,99.13533782865949,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1971,R_PG,115.67162921399267,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1972,Q,181.8,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1972,Q_C,93.46257313064739,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1972,Q_PG,88.33742686935263,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1972,R_C,102.3091940231369,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1972,R_PG,119.37490117480085,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1973,Q,179.2,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1973,Q_C,90.48524872326587,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1973,Q_PG,88.71475127673412,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1973,R_C,100.30631410829439,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1973,R_PG,117.03793044424026,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1974,Q,185.1,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1974,Q_C,90.20766628712929,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1974,Q_PG,94.89233371287071,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1974,R_C,101.78551690407302,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1974,R_PG,118.76387198106471,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1975,Q,181.8,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1975,Q_C,88.48457587324388,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1975,Q_PG,93.31542412675613,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1975,R_C,100.97872691200902,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1975,R_PG,117.82250521055066,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1976,Q,188.40000000000003,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1976,Q_C,91.83488404795408,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1976,Q_PG,96.56511595204594,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1976,R_C,105.42709694312707,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1976,R_PG,123.01288656311584,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1977,Q,190.10000000000002,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1977,Q_C,93.29608804832995,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1977,Q_PG,96.80391195167006,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1977,R_C,106.7759705036847,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1977,R_PG,124.58675926855864,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1978,Q,195.9,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1978,Q_C,95.30871515511622,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1978,Q_PG,100.59128484488379,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1978,R_C,108.98971331180036,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1978,R_PG,127.16976592273551,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1979,Q,195.6,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1979,Q_C,99.28872258804451,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1979,Q_PG,96.31127741195549,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1979,R_C,115.76819220791737,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1979,R_PG,135.0789304515505,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1980,Q,193.7,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1980,Q_C,94.58625019045012,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1980,Q_PG,99.11374980954989,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1980,R_C,122.04677443929047,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1980,R_PG,142.4048129447556,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1981,Q,195.3,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1981,Q_C,95.74246846625121,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1981,Q_PG,99.55753153374879,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1981,R_C,124.01874153659483,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1981,R_PG,144.70571443858836,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1982,Q,197.5,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1982,Q_C,91.72534163945465,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1982,Q_PG,105.77465836054535,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1982,R_C,119.12382031098007,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1982,R_PG,138.99429482331846,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1983,Q,204.7,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1983,Q_C,95.40374443458104,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1983,Q_PG,109.29625556541895,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1983,R_C,123.74026515509863,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1983,R_PG,144.38078674427865,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1984,Q,199.09999999999997,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1984,Q_C,93.57694687301392,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1984,Q_PG,105.52305312698606,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1984,R_C,120.74444757808247,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1984,R_PG,140.8852511708759,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1985,Q,199.1,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1985,Q_C,94.37175648616157,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1985,Q_PG,104.72824351383842,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1985,R_C,121.456572054262,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1985,R_PG,141.71616172373265,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1986,Q,199.5,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1986,Q_C,95.09886966323003,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1986,Q_PG,104.40113033676995,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1986,R_C,122.23505098101546,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1986,R_PG,142.62449499558738,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1987,Q,198.9,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1987,Q_C,88.91160129644949,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1987,Q_PG,109.98839870355052,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1987,R_C,130.56035432665124,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1987,R_PG,152.33850235948825,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1988,Q,196.0,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1988,Q_C,94.63719267591986,Quantity applied on cropland,Gg N
BE_LU,Belgium and Luxembourg,1988,Q_PG,101.36280732408014,Quantity applied on permanent grassland,Gg N
BE_LU,Belgium and Luxembourg,1988,R_C,121.32973419989726,Average rate on cropland,kg N/ha
BE_LU,Belgium and Luxembourg,1988,R_PG,141.56816665374322,Average rate on permanent grassland,kg N/ha
BE_LU,Belgium and Luxembourg,1989,Q,190.0,Total quantity of synthetic N fertilizer applied,Gg N
BE_LU,Belgium and Luxembourg,1989,Q_C,94.0323346854931,Quantity applied on cropland,Gg N
