"","year","Cropland Fraction","source","ISO3_code","Country"
"711",2009,"1","Rasmus","GRC","Greece"
"712",2010,"1","Rasmus","GRC","Greece"
"713",2011,"1","Rasmus","GRC","Greece"
"714",2012,"1","Rasmus","GRC","Greece"
"715",2013,"1","Rasmus","GRC","Greece"
"716",2014,"1","Rasmus","GRC","Greece"
"717",2015,"1","Rasmus","GRC","Greece"
"718",2016,"1","Rasmus","GRC","Greece"
"719",2017,"1","Rasmus","GRC","Greece"
"720",2018,"1","Rasmus","GRC","Greece"
"721",2019,"1","Rasmus","GRC","Greece"
"722",1961,"1","Rasmus","HUN","Hungary"
"723",1962,"1","Rasmus","HUN","Hungary"
"724",1963,"1","Rasmus","HUN","Hungary"
"725",1964,"1","Rasmus","HUN","Hungary"
"726",1965,"1","Rasmus","HUN","Hungary"
"727",1966,"1","Rasmus","HUN","Hungary"
"728",1967,"1","Rasmus","HUN","Hungary"
"729",1968,"1","Rasmus","HUN","Hungary"
"730",1969,"1","Rasmus","HUN","Hungary"
"731",1970,"1","Rasmus","HUN","Hungary"
"732",1971,"1","Rasmus","HUN","Hungary"
"733",1972,"1","Rasmus","HUN","Hungary"
"734",1973,"1","Rasmus","HUN","Hungary"
"735",1974,"1","Rasmus","HUN","Hungary"
"736",1975,"1","Rasmus","HUN","Hungary"
"737",1976,"1","Rasmus","HUN","Hungary"
"738",1977,"1","Rasmus","HUN","Hungary"
"739",1978,"1","Rasmus","HUN","Hungary"
"740",1979,"1","Rasmus","HUN","Hungary"
"741",1980,"1","Rasmus","HUN","Hungary"
"742",1981,"1","Rasmus","HUN","Hungary"
"743",1982,"1","Rasmus","HUN","Hungary"
"744",1983,"1","Rasmus","HUN","Hungary"
"745",1984,"1","Rasmus","HUN","Hungary"
"746",1985,"1","Rasmus","HUN","Hungary"
"747",1986,"1","Rasmus","HUN","Hungary"
"748",1987,"1","Rasmus","HUN","Hungary"
"749",1988,"1","Rasmus","HUN","Hungary"
"750",1989,"1","Rasmus","HUN","Hungary"
"751",1990,"1","Rasmus","HUN","Hungary"
"752",1991,"1","Rasmus","HUN","Hungary"
"753",1992,"1","Rasmus","HUN","Hungary"
"754",1993,"1","Rasmus","HUN","Hungary"
"755",1994,"1","Rasmus","HUN","Hungary"
"756",1995,"1","Rasmus","HUN","Hungary"
"757",1996,"1","Rasmus","HUN","Hungary"
"758",1997,"1","Rasmus","HUN","Hungary"
"759",1998,"1","Rasmus","HUN","Hungary"
"760",1999,"1","Rasmus","HUN","Hungary"
"761",2000,"1","Rasmus","HUN","Hungary"
"762",2001,"1","Rasmus","HUN","Hungary"
"763",2002,"1","Rasmus","HUN","Hungary"
"764",2003,"1","Rasmus","HUN","Hungary"
"765",2004,"1","Rasmus","HUN","Hungary"
"766",2005,"1","Rasmus","HUN","Hungary"
"767",2006,"1","Rasmus","HUN","Hungary"
"768",2007,"1","Rasmus","HUN","Hungary"
"769",2008,"1","Rasmus","HUN","Hungary"
"770",2009,"1","Rasmus","HUN","Hungary"
"771",2010,"1","Rasmus","HUN","Hungary"
"772",2011,"1","Rasmus","HUN","Hungary"
"773",2012,"1","Rasmus","HUN","Hungary"
"774",2013,"1","Rasmus","HUN","Hungary"
"775",2014,"1","Rasmus","HUN","Hungary"
"776",2015,"1","Rasmus","HUN","Hungary"
"777",2016,"1","Rasmus","HUN","Hungary"
"778",2017,"1","Rasmus","HUN","Hungary"
"779",2018,"1","Rasmus","HUN","Hungary"
"780",2019,"1","Rasmus","HUN","Hungary"
"781",1961,"0.368353049877109","Rasmus","IRL","Ireland"
"782",1962,"0.362254230423429","Rasmus","IRL","Ireland"
"783",1963,"0.359353353658169","Rasmus","IRL","Ireland"
"784",1964,"0.350107787855746","Rasmus","IRL","Ireland"
"785",1965,"0.341242822798155","Rasmus","IRL","Ireland"
"786",1966,"0.326518659551844","Rasmus","IRL","Ireland"
"787",1967,"0.323650330582013","Rasmus","IRL","Ireland"
"788",1968,"0.314474420902678","Rasmus","IRL","Ireland"
"789",1969,"0.310155113346989","Rasmus","IRL","Ireland"
"790",1970,"0.310356906563386","Rasmus","IRL","Ireland"
"791",1971,"0.310627255786183","Rasmus","IRL","Ireland"
"792",1972,"0.303654774841342","Rasmus","IRL","Ireland"
"793",1973,"0.296177260206359","Rasmus","IRL","Ireland"
"794",1974,"0.295840977898712","Rasmus","IRL","Ireland"
"795",1975,"0.315577810948288","Rasmus","IRL","Ireland"
"796",1976,"0.323108002330685","Rasmus","IRL","Ireland"
"797",1977,"0.333659990153787","Rasmus","IRL","Ireland"
"798",1978,"0.338901049982472","Rasmus","IRL","Ireland"
"799",1979,"0.346198669275797","Rasmus","IRL","Ireland"
"800",1980,"0.358410863414494","Rasmus","IRL","Ireland"
"801",1981,"0.358094845701107","Rasmus","IRL","Ireland"
"802",1982,"0.358342277362193","Rasmus","IRL","Ireland"
"803",1983,"0.355456440358192","Rasmus","IRL","Ireland"
"804",1984,"0.369444630627148","Rasmus","IRL","Ireland"
"805",1985,"0.373020038276518","Rasmus","IRL","Ireland"
"806",1986,"0.336457939661763","Rasmus","IRL","Ireland"
"807",1987,"0.318499731031309","Rasmus","IRL","Ireland"
"808",1988,"0.305916200442704","Rasmus","IRL","Ireland"
"809",1989,"0.299753181102647","Rasmus","IRL","Ireland"
"810",1990,"0.286863689992615","Rasmus","IRL","Ireland"
"811",1991,"0.342291075688804","Rasmus","IRL","Ireland"
"812",1992,"0.350480665203064","Rasmus","IRL","Ireland"
"813",1993,"0.384121327014045","Rasmus","IRL","Ireland"
"814",1994,"0.398062174617712","Rasmus","IRL","Ireland"
"815",1995,"0.396389985571322","Rasmus","IRL","Ireland"
"816",1996,"0.405534494042732","Rasmus","IRL","Ireland"
"817",1997,"0.387192562075221","Rasmus","IRL","Ireland"
"818",1998,"0.398432707039773","Rasmus","IRL","Ireland"
"819",1999,"0.391145035877251","Rasmus","IRL","Ireland"
"820",2000,"0.387164178004735","Rasmus","IRL","Ireland"
"821",2001,"0.412127154474425","Rasmus","IRL","Ireland"
"822",2002,"0.419054558421318","Rasmus","IRL","Ireland"
"823",2003,"0.418802427721796","Rasmus","IRL","Ireland"
"824",2004,"0.438668259008018","Rasmus","IRL","Ireland"
"825",2005,"0.432596801244432","Rasmus","IRL","Ireland"
"826",2006,"0.425907820492041","Rasmus","IRL","Ireland"
"827",2007,"0.193246067431346","Rasmus","IRL","Ireland"
"828",2008,"0.189755642964717","Rasmus","IRL","Ireland"
"829",2009,"0.168035914772347","Rasmus","IRL","Ireland"
"830",2010,"0.170263972661992","Rasmus","IRL","Ireland"
"831",2011,"0.194658915872159","Rasmus","IRL","Ireland"
"832",2012,"0.208786819262191","Rasmus","IRL","Ireland"
"833",2013,"0.186446939953072","Rasmus","IRL","Ireland"
"834",2014,"0.197652260849846","Rasmus","IRL","Ireland"
"835",2015,"0.206972944284599","Rasmus","IRL","Ireland"
"836",2016,"0.204652725164139","Rasmus","IRL","Ireland"
"837",2017,"0.199971188501919","Rasmus","IRL","Ireland"
"838",2018,"0.192810394924188","Rasmus","IRL","Ireland"
"839",2019,"0.190402995512877","Rasmus","IRL","Ireland"
"840",1961,"0.959573262408381","Rasmus","ITA","Italy"
"841",1962,"0.959424971541167","Rasmus","ITA","Italy"
"842",1963,"0.958933207425519","Rasmus","ITA","Italy"
"843",1964,"0.958882437858892","Rasmus","ITA","Italy"
"844",1965,"0.958307995039737","Rasmus","ITA","Italy"
"845",1966,"0.958122627825157","Rasmus","ITA","Italy"
"846",1967,"0.957855463270611","Rasmus","ITA","Italy"
"847",1968,"0.957854583879907","Rasmus","ITA","Italy"
"848",1969,"0.956810622016294","Rasmus","ITA","Italy"
"849",1970,"0.956423581015325","Rasmus","ITA","Italy"
"850",1971,"0.948124574418671","Rasmus","ITA","Italy"
"851",1972,"0.948059109577937","Rasmus","ITA","Italy"
"852",1973,"0.947331914433707","Rasmus","ITA","Italy"
"853",1974,"0.947886763047181","Rasmus","ITA","Italy"
"854",1975,"0.948081646083557","Rasmus","ITA","Italy"
"855",1976,"0.948505207455201","Rasmus","ITA","Italy"
"856",1977,"0.948528435391278","Rasmus","ITA","Italy"
"857",1978,"0.948861104020734","Rasmus","ITA","Italy"
"858",1979,"0.949001559405187","Rasmus","ITA","Italy"
"859",1980,"0.949300534487395","Rasmus","ITA","Italy"
"860",1981,"0.949244653003708","Rasmus","ITA","Italy"
"861",1982,"0.949266150772447","Rasmus","ITA","Italy"
"862",1983,"0.949917229940431","Rasmus","ITA","Italy"
"863",1984,"0.949586165016969","Rasmus","ITA","Italy"
"864",1985,"0.949418862122246","Rasmus","ITA","Italy"
"865",1986,"0.949712636631356","Rasmus","ITA","Italy"
"866",1987,"0.949621219722571","Rasmus","ITA","Italy"
"867",1988,"0.950085262577163","Rasmus","ITA","Italy"
"868",1989,"0.949785544725484","Rasmus","ITA","Italy"
"869",1990,"0.949951938387212","Rasmus","ITA","Italy"
"870",1991,"0.956053110392623","Rasmus","ITA","Italy"
"871",1992,"0.953765149581444","Rasmus","ITA","Italy"
"872",1993,"0.950077914354812","Rasmus","ITA","Italy"
"873",1994,"0.949657340110849","Rasmus","ITA","Italy"
"874",1995,"0.950363978891908","Rasmus","ITA","Italy"
"875",1996,"0.951358571229385","Rasmus","ITA","Italy"
"876",1997,"0.950924615890944","Rasmus","ITA","Italy"
"877",1998,"0.951721772702895","Rasmus","ITA","Italy"
"878",1999,"0.951060803293932","Rasmus","ITA","Italy"
"879",2000,"0.951063805223766","Rasmus","ITA","Italy"
"880",2001,"0.950330304316305","Rasmus","ITA","Italy"
"881",2002,"0.949826157758062","Rasmus","ITA","Italy"
"882",2003,"0.948952147557327","Rasmus","ITA","Italy"
"883",2004,"0.949007578047027","Rasmus","ITA","Italy"
"884",2005,"0.947588815323472","Rasmus","ITA","Italy"
"885",2006,"0.947038460938759","Rasmus","ITA","Italy"
"886",2007,"0.943785462865202","Rasmus","ITA","Italy"
"887",2008,"0.945858315435416","Rasmus","ITA","Italy"
"888",2009,"0.940779690888539","Rasmus","ITA","Italy"
"889",2010,"0.936894802914738","Rasmus","ITA","Italy"
"890",2011,"0.936805988823976","Rasmus","ITA","Italy"
"891",2012,"0.941418090226451","Rasmus","ITA","Italy"
"892",2013,"0.936466341759606","Rasmus","ITA","Italy"
"893",2014,"0.945549897478411","Rasmus","ITA","Italy"
"894",2015,"0.946785543310811","Rasmus","ITA","Italy"
"895",2016,"0.950146384812598","Rasmus","ITA","Italy"
"896",2017,"0.951110109734439","Rasmus","ITA","Italy"
"897",2018,"0.954880550519288","Rasmus","ITA","Italy"
"898",2019,"0.954973655567516","Rasmus","ITA","Italy"
"899",1992,"1","Rasmus","LVA","Latvia"
"900",1993,"1","Rasmus","LVA","Latvia"
"901",1994,"1","Rasmus","LVA","Latvia"
"902",1995,"1","Rasmus","LVA","Latvia"
"903",1996,"1","Rasmus","LVA","Latvia"
"904",1997,"1","Rasmus","LVA","Latvia"
"905",1998,"1","Rasmus","LVA","Latvia"
"906",1999,"1","Rasmus","LVA","Latvia"
"907",2000,"1","Rasmus","LVA","Latvia"
"908",2001,"1","Rasmus","LVA","Latvia"
"909",2002,"1","Rasmus","LVA","Latvia"
"910",2003,"1","Rasmus","LVA","Latvia"
"911",2004,"1","Rasmus","LVA","Latvia"
"912",2005,"1","Rasmus","LVA","Latvia"
"913",2006,"1","Rasmus","LVA","Latvia"
"914",2007,"1","Rasmus","LVA","Latvia"
"915",2008,"1","Rasmus","LVA","Latvia"
"916",2009,"1","Rasmus","LVA","Latvia"
"917",2010,"1","Rasmus","LVA","Latvia"
"918",2011,"1","Rasmus","LVA","Latvia"
"919",2012,"1","Rasmus","LVA","Latvia"
"920",2013,"1","Rasmus","LVA","Latvia"
"921",2014,"1","Rasmus","LVA","Latvia"
"922",2015,"1","Rasmus","LVA","Latvia"
"923",2016,"1","Rasmus","LVA","Latvia"
"924",2017,"1","Rasmus","LVA","Latvia"
"925",2018,"1","Rasmus","LVA","Latvia"
"926",2019,"1","Rasmus","LVA","Latvia"
"927",1992,"1","Rasmus","LTU","Lithuania"
"928",1993,"1","Rasmus","LTU","Lithuania"
"929",1994,"1","Rasmus","LTU","Lithuania"
"930",1995,"1","Rasmus","LTU","Lithuania"
"931",1996,"1","Rasmus","LTU","Lithuania"
"932",1997,"1","Rasmus","LTU","Lithuania"
"933",1998,"1","Rasmus","LTU","Lithuania"
"934",1999,"1","Rasmus","LTU","Lithuania"
"935",2000,"1","Rasmus","LTU","Lithuania"
"936",2001,"1","Rasmus","LTU","Lithuania"
"937",2002,"1","Rasmus","LTU","Lithuania"
"938",2003,"1","Rasmus","LTU","Lithuania"
"939",2004,"1","Rasmus","LTU","Lithuania"
"940",2005,"1","Rasmus","LTU","Lithuania"
"941",2006,"1","Rasmus","LTU","Lithuania"
"942",2007,"1","Rasmus","LTU","Lithuania"
"943",2008,"1","Rasmus","LTU","Lithuania"
"944",2009,"1","Rasmus","LTU","Lithuania"
"945",2010,"1","Rasmus","LTU","Lithuania"
"946",2011,"1","Rasmus","LTU","Lithuania"
"947",2012,"1","Rasmus","LTU","Lithuania"
"948",2013,"1","Rasmus","LTU","Lithuania"
"949",2014,"1","Rasmus","LTU","Lithuania"
"950",2015,"1","Rasmus","LTU","Lithuania"
"951",2016,"1","Rasmus","LTU","Lithuania"
"952",2017,"1","Rasmus","LTU","Lithuania"
"953",2018,"1","Rasmus","LTU","Lithuania"
"954",2019,"1","Rasmus","LTU","Lithuania"
"955",2000,"0.453752079169721","Rasmus","LUX","Luxembourg"
"956",2001,"0.452531760289643","Rasmus","LUX","Luxembourg"
"957",2002,"0.453752079169721","Rasmus","LUX","Luxembourg"
"958",2003,"0.453752079169721","Rasmus","LUX","Luxembourg"
"959",2004,"0.453752079169721","Rasmus","LUX","Luxembourg"
"960",2005,"0.437842838163041","Rasmus","LUX","Luxembourg"
"961",2006,"0.437130469027073","Rasmus","LUX","Luxembourg"
"962",2007,"0.432191343052586","Rasmus","LUX","Luxembourg"
"963",2008,"0.443624040503352","Rasmus","LUX","Luxembourg"
"964",2009,"0.442055432431628","Rasmus","LUX","Luxembourg"
"965",2010,"0.4432827474047","Rasmus","LUX","Luxembourg"
"966",2011,"0.444460468042901","Rasmus","LUX","Luxembourg"
"967",2012,"0.445804355162608","Rasmus","LUX","Luxembourg"
"968",2013,"0.44727618465702","Rasmus","LUX","Luxembourg"
"969",2014,"0.448195615548428","Rasmus","LUX","Luxembourg"
"970",2015,"0.446916644582027","Rasmus","LUX","Luxembourg"
"971",2016,"0.442738468706576","Rasmus","LUX","Luxembourg"
"972",2017,"0.442115182394142","Rasmus","LUX","Luxembourg"
"973",2018,"0.442094931598641","Rasmus","LUX","Luxembourg"
"974",2019,"0.441858428506112","Rasmus","LUX","Luxembourg"
"975",1961,"0.443820224719101","Rasmus","NLD","Netherlands"
"976",1962,"0.422037073514189","Rasmus","NLD","Netherlands"
"977",1963,"0.406350583473668","Rasmus","NLD","Netherlands"
"978",1964,"0.393958725783446","Rasmus","NLD","Netherlands"
"979",1965,"0.381593424373827","Rasmus","NLD","Netherlands"
"980",1966,"0.363783504562934","Rasmus","NLD","Netherlands"
"981",1967,"0.345131210646583","Rasmus","NLD","Netherlands"
"982",1968,"0.33438653073496","Rasmus","NLD","Netherlands"
"983",1969,"0.319644393359058","Rasmus","NLD","Netherlands"
"984",1970,"0.30462690558973","Rasmus","NLD","Netherlands"
"985",1971,"0.282675474777985","Rasmus","NLD","Netherlands"
"986",1972,"0.273956084978854","Rasmus","NLD","Netherlands"
"987",1973,"0.265978248171062","Rasmus","NLD","Netherlands"
"988",1974,"0.259895430996143","Rasmus","NLD","Netherlands"
"989",1975,"0.253000002471313","Rasmus","NLD","Netherlands"
"990",1976,"0.250989050617548","Rasmus","NLD","Netherlands"
"991",1977,"0.248316563392212","Rasmus","NLD","Netherlands"
"992",1978,"0.245683405430468","Rasmus","NLD","Netherlands"
"993",1979,"0.243378244825109","Rasmus","NLD","Netherlands"
"994",1980,"0.24028066618191","Rasmus","NLD","Netherlands"
"995",1981,"0.24359372537012","Rasmus","NLD","Netherlands"
"996",1982,"0.249339246046803","Rasmus","NLD","Netherlands"
"997",1983,"0.253531988027174","Rasmus","NLD","Netherlands"
"998",1984,"0.261865934294058","Rasmus","NLD","Netherlands"
"999",1985,"0.262294219072664","Rasmus","NLD","Netherlands"
"1000",1986,"0.257238635589336","Rasmus","NLD","Netherlands"
"1001",1987,"0.253066712165246","Rasmus","NLD","Netherlands"
"1002",1988,"0.244939164912211","Rasmus","NLD","Netherlands"
"1003",1989,"0.264792392190684","Rasmus","NLD","Netherlands"
"1004",1990,"0.247279547304008","Rasmus","NLD","Netherlands"
"1005",1991,"0.258268772605257","Rasmus","NLD","Netherlands"
"1006",1992,"0.263946961541798","Rasmus","NLD","Netherlands"
"1007",1993,"0.250487569675575","Rasmus","NLD","Netherlands"
"1008",1994,"0.274520593293761","Rasmus","NLD","Netherlands"
"1009",1995,"0.283364451241405","Rasmus","NLD","Netherlands"
"1010",1996,"0.302057854344941","Rasmus","NLD","Netherlands"
"1011",1997,"0.278399910073295","Rasmus","NLD","Netherlands"
"1012",1998,"0.277483996679846","Rasmus","NLD","Netherlands"
"1013",1999,"0.282484352441643","Rasmus","NLD","Netherlands"
"1014",2000,"0.334377388331143","Rasmus","NLD","Netherlands"
"1015",2001,"0.415808014691138","Rasmus","NLD","Netherlands"
"1016",2002,"0.373384994772257","Rasmus","NLD","Netherlands"
"1017",2003,"0.416474117496832","Rasmus","NLD","Netherlands"
"1018",2004,"0.425857757933794","Rasmus","NLD","Netherlands"
"1019",2005,"0.452432367879159","Rasmus","NLD","Netherlands"
"1020",2006,"0.523642782856942","Rasmus","NLD","Netherlands"
"1021",2007,"0.47155037696142","Rasmus","NLD","Netherlands"
"1022",2008,"0.476226810491657","Rasmus","NLD","Netherlands"
"1023",2009,"0.472765246508463","Rasmus","NLD","Netherlands"
"1024",2010,"0.469922512099857","Rasmus","NLD","Netherlands"
"1025",2011,"0.466488730942033","Rasmus","NLD","Netherlands"
"1026",2012,"0.473879259466157","Rasmus","NLD","Netherlands"
"1027",2013,"0.487755695500268","Rasmus","NLD","Netherlands"
"1028",2014,"0.494986823333186","Rasmus","NLD","Netherlands"
"1029",2015,"0.491005605129156","Rasmus","NLD","Netherlands"
"1030",2016,"0.491374467487255","Rasmus","NLD","Netherlands"
"1031",2017,"0.495894288322453","Rasmus","NLD","Netherlands"
"1032",2018,"0.482790943199821","Rasmus","NLD","Netherlands"
"1033",2019,"0.47904481974191","Rasmus","NLD","Netherlands"
"1034",1961,"0.854308144561118","Rasmus","POL","Poland"
"1035",1962,"0.852743932884367","Rasmus","POL","Poland"
"1036",1963,"0.851880096802427","Rasmus","POL","Poland"
"1037",1964,"0.853371998791616","Rasmus","POL","Poland"
"1038",1965,"0.849864153024541","Rasmus","POL","Poland"
"1039",1966,"0.848682980002286","Rasmus","POL","Poland"
"1040",1967,"0.848298543915032","Rasmus","POL","Poland"
"1041",1968,"0.848544882935354","Rasmus","POL","Poland"
"1042",1969,"0.849461923559099","Rasmus","POL","Poland"
"1043",1970,"0.848971375060928","Rasmus","POL","Poland"
"1044",1971,"0.848766850819394","Rasmus","POL","Poland"
"1045",1972,"0.847418328546289","Rasmus","POL","Poland"
"1046",1973,"0.847358397879382","Rasmus","POL","Poland"
"1047",1974,"0.848258241183537","Rasmus","POL","Poland"
"1048",1975,"0.849923522171708","Rasmus","POL","Poland"
"1049",1976,"0.849938020294094","Rasmus","POL","Poland"
"1050",1977,"0.850724302570628","Rasmus","POL","Poland"
"1051",1978,"0.850885779941289","Rasmus","POL","Poland"
"1052",1979,"0.851057195316627","Rasmus","POL","Poland"
"1053",1980,"0.851019374141874","Rasmus","POL","Poland"
"1054",1981,"0.850780401018987","Rasmus","POL","Poland"
"1055",1982,"0.849689022510161","Rasmus","POL","Poland"
"1056",1983,"0.84921434909404","Rasmus","POL","Poland"
"1057",1984,"0.849467112333097","Rasmus","POL","Poland"
"1058",1985,"0.849397517684435","Rasmus","POL","Poland"
"1059",1986,"0.848570710763134","Rasmus","POL","Poland"
"1060",1987,"0.84769140432786","Rasmus","POL","Poland"
"1061",1988,"0.847769734923751","Rasmus","POL","Poland"
"1062",1989,"0.847559811244718","Rasmus","POL","Poland"
"1063",1990,"0.845948920367922","Rasmus","POL","Poland"
"1064",1991,"0.843961066637255","Rasmus","POL","Poland"
"1065",1992,"0.839174966364952","Rasmus","POL","Poland"
"1066",1993,"0.838221134986031","Rasmus","POL","Poland"
"1067",1994,"0.834469984298405","Rasmus","POL","Poland"
"1068",1995,"0.834945691412391","Rasmus","POL","Poland"
"1069",1996,"0.826855272557624","Rasmus","POL","Poland"
"1070",1997,"0.827400158474673","Rasmus","POL","Poland"
"1071",1998,"0.830369849707669","Rasmus","POL","Poland"
"1072",1999,"0.830247490864001","Rasmus","POL","Poland"
"1073",2000,"0.826689974741767","Rasmus","POL","Poland"
"1074",2001,"0.832927611081315","Rasmus","POL","Poland"
"1075",2002,"0.829744342924195","Rasmus","POL","Poland"
"1076",2003,"0.842056167071103","Rasmus","POL","Poland"
"1077",2004,"0.842878784737767","Rasmus","POL","Poland"
"1078",2005,"0.84083738339439","Rasmus","POL","Poland"
"1079",2006,"0.851028318172884","Rasmus","POL","Poland"
"1080",2007,"0.84874271513086","Rasmus","POL","Poland"
"1081",2008,"0.853832014164461","Rasmus","POL","Poland"
"1082",2009,"0.854093851470918","Rasmus","POL","Poland"
"1083",2010,"0.838445585882666","Rasmus","POL","Poland"
"1084",2011,"0.839413440877057","Rasmus","POL","Poland"
"1085",2012,"0.841722790338481","Rasmus","POL","Poland"
"1086",2013,"0.839535162466664","Rasmus","POL","Poland"
"1087",2014,"0.845789343968829","Rasmus","POL","Poland"
"1088",2015,"0.849487665553908","Rasmus","POL","Poland"
"1089",2016,"0.842684833113613","Rasmus","POL","Poland"
"1090",2017,"0.84673113962861","Rasmus","POL","Poland"
"1091",2018,"0.847053366669408","Rasmus","POL","Poland"
"1092",2019,"0.847666272764583","Rasmus","POL","Poland"
"1093",1961,"1","Rasmus","PRT","Portugal"
"1094",1962,"1","Rasmus","PRT","Portugal"
"1095",1963,"1","Rasmus","PRT","Portugal"
"1096",1964,"1","Rasmus","PRT","Portugal"
"1097",1965,"1","Rasmus","PRT","Portugal"
"1098",1966,"1","Rasmus","PRT","Portugal"
"1099",1967,"1","Rasmus","PRT","Portugal"
"1100",1968,"1","Rasmus","PRT","Portugal"
"1101",1969,"1","Rasmus","PRT","Portugal"
"1102",1970,"1","Rasmus","PRT","Portugal"
"1103",1971,"1","Rasmus","PRT","Portugal"
"1104",1972,"1","Rasmus","PRT","Portugal"
"1105",1973,"1","Rasmus","PRT","Portugal"
"1106",1974,"1","Rasmus","PRT","Portugal"
"1107",1975,"1","Rasmus","PRT","Portugal"
"1108",1976,"1","Rasmus","PRT","Portugal"
"1109",1977,"1","Rasmus","PRT","Portugal"
"1110",1978,"1","Rasmus","PRT","Portugal"
"1111",1979,"1","Rasmus","PRT","Portugal"
"1112",1980,"1","Rasmus","PRT","Portugal"
"1113",1981,"1","Rasmus","PRT","Portugal"
"1114",1982,"1","Rasmus","PRT","Portugal"
"1115",1983,"1","Rasmus","PRT","Portugal"
"1116",1984,"1","Rasmus","PRT","Portugal"
"1117",1985,"1","Rasmus","PRT","Portugal"
